attack_first,defense_first,hp_first,name_first,sp_attack_first,sp_defense_first,attack_second,defense_second,hp_second,name_second,sp_attack_second,sp_defense_second,pokedex_number,winner_name
40,60,45,Swablu,40,75,120,120,100,Dialga,150,100,483,Dialga
95,82,80,Garbodor,60,82,95,95,50,Hitmontop,35,110,569,Garbodor
30,50,45,Gothita,55,65,45,50,55,Skiploom,45,65,574,Gothita
73,75,65,Volbeat,47,85,35,35,40,Meowth,50,40,313,Volbeat
105,100,85,Feraligatr,79,83,60,126,103,Audino,80,126,531,Audino
85,80,130,Lapras,85,95,110,95,95,Bouffalant,40,95,131,Lapras
65,35,55,Buizel,60,30,30,15,90,Igglybuff,40,20,418,Buizel
85,65,68,Gardevoir,165,135,50,40,50,Swinub,30,30,282,Gardevoir
30,40,45,Solosis,105,50,120,120,120,Arceus,120,120,493,Arceus
90,55,52,Farfetch'd,58,62,110,95,95,Bouffalant,40,95,83,Farfetch'd
80,60,75,Furfrou,65,90,42,118,30,Shieldon,42,88,410,Shieldon
120,75,90,Granbull,60,60,70,70,100,Dunsparce,65,65,206,Dunsparce
65,60,130,Vaporeon,110,95,70,105,60,Claydol,70,120,134,Vaporeon
45,40,59,Bidoof,35,40,60,60,65,Persian,75,65,53,Persian
75,80,70,Manectric,135,80,100,100,100,Victini,100,100,494,Victini
129,90,91,Terrakion,72,90,45,70,60,Gothorita,75,85,575,Gothorita
66,70,59,Pumpkaboo,44,55,78,103,54,Tirtouga,53,45,710,Pumpkaboo
100,85,120,Throh,30,85,75,90,55,Hakamo-o,65,70,538,Throh
80,90,30,Kabuto,55,45,76,64,85,Furret,45,55,162,Furret
105,100,85,Feraligatr,79,83,35,50,45,Petilil,70,50,548,Petilil
110,75,70,Sceptile,145,85,85,40,135,Munchlax,40,85,254,Sceptile
45,59,30,Venipede,30,39,105,85,95,Exeggutor,125,75,103,Exeggutor
70,92,68,Araquanid,50,132,92,65,80,Seaking,65,80,119,Seaking
87,60,46,Axew,30,40,62,63,60,Ivysaur,80,80,610,Axew
100,85,60,Medicham,80,85,35,30,40,Kadabra,120,70,308,Medicham
95,85,90,Solrock,55,65,130,115,70,Tapu Bulu,85,95,787,Tapu Bulu
95,90,50,Deoxys,95,90,130,80,95,Beartic,70,80,614,Beartic
45,45,50,Skitty,35,35,104,105,55,Huntail,94,75,300,Skitty
60,70,70,Cherrim,87,78,120,100,90,Palkia,150,120,484,Palkia
80,70,70,Froslass,80,70,30,105,105,Darmanitan,140,105,478,Froslass
65,67,74,Floette,125,128,55,60,60,Ribombee,95,70,670,Floette
75,85,60,Starmie,100,85,50,50,80,Cryogonal,95,135,615,Cryogonal
90,50,65,Weepinbell,85,45,60,95,50,Magneton,120,70,82,Magneton
90,110,70,Drapion,60,75,75,115,100,Suicune,90,115,245,Suicune
75,35,50,Bellsprout,70,30,135,130,85,Gigalith,60,80,526,Gigalith
60,32,45,Blitzle,50,32,65,68,78,Florges,112,154,522,Blitzle
60,85,78,Drampa,135,91,72,90,91,Keldeo,129,90,647,Keldeo
120,90,125,Kyurem,170,100,60,30,40,Spearow,31,31,646,Kyurem
70,48,43,Phantump,50,60,165,60,97,Rampardos,65,50,409,Rampardos
93,55,90,Pignite,70,55,75,45,50,Karrablast,40,45,588,Karrablast
103,75,100,Shaymin,120,75,75,80,70,Manectric,135,80,492,Shaymin
82,95,57,Charjabug,55,75,105,105,70,Boldore,50,40,737,Charjabug
78,52,64,Monferno,78,52,65,45,76,Chatot,92,42,441,Chatot
85,140,70,Torkoal,85,70,25,41,37,Kricketot,25,41,401,Kricketot
100,85,60,Medicham,80,85,90,45,70,Darumaka,15,45,554,Darumaka
60,70,65,Porygon,85,75,140,130,115,Rhyperior,55,55,137,Porygon
50,40,55,Minccino,40,40,60,30,72,Makuhita,20,30,572,Minccino
48,66,62,Swirlix,59,57,60,70,100,Jellicent,85,105,593,Jellicent
50,62,50,Trubbish,40,62,30,15,45,Smoochum,85,65,568,Trubbish
80,110,60,Marowak,50,80,92,65,70,Basculin,80,55,550,Basculin
70,120,120,Cresselia,75,130,125,80,120,Bewear,55,60,760,Bewear
56,40,41,Froakie,62,44,50,100,60,Pelipper,95,70,279,Pelipper
145,67,72,Greninja,153,71,64,60,68,Salazzle,111,60,658,Greninja
70,35,130,Wailmer,70,35,97,66,85,Heatmor,105,66,631,Heatmor
150,40,65,Beedrill,15,80,40,60,60,Lampent,95,60,608,Lampent
35,30,30,Gastly,100,35,23,48,95,Wynaut,23,48,92,Gastly
106,65,83,Toxicroak,86,65,65,35,35,Remoraid,65,35,223,Remoraid
123,75,100,Braviary,57,75,85,55,55,Larvesta,50,55,628,Braviary
49,49,45,Bulbasaur,65,65,65,75,110,Reuniclus,125,85,1,Bulbasaur
125,100,105,Kangaskhan,60,100,160,110,110,Regigigas,80,110,115,Kangaskhan
85,55,55,Larvesta,50,55,130,80,95,Beartic,70,80,614,Beartic
98,63,75,Simipour,98,63,50,62,50,Trubbish,40,62,568,Trubbish
150,110,100,Swampert,95,110,10,230,20,Shuckle,10,230,260,Swampert
65,60,65,Espeon,130,95,123,65,110,Emboar,100,65,500,Emboar
80,100,40,Geodude,30,30,45,65,80,Grumpig,90,110,326,Grumpig
132,105,90,Abomasnow,132,105,50,35,45,Goomy,55,75,704,Goomy
48,66,62,Swirlix,59,57,104,78,78,Charizard,159,115,6,Charizard
40,60,45,Swablu,40,75,101,53,223,Guzzlord,97,53,799,Guzzlord
130,115,55,Kingler,50,50,56,40,41,Froakie,62,44,99,Kingler
55,40,35,Pikachu,50,50,110,80,90,Arcanine,100,80,59,Arcanine
60,70,90,Sealeo,75,70,74,74,80,Primarina,126,116,730,Primarina
147,90,76,Haxorus,60,70,95,50,45,Anorith,40,50,612,Haxorus
50,45,40,Natu,70,45,35,40,35,Hoppip,35,55,177,Natu
150,70,106,Mewtwo,194,120,70,30,48,Yungoos,30,30,150,Mewtwo
48,45,60,Drowzee,43,90,105,100,85,Feraligatr,79,83,160,Feraligatr
75,110,85,Palossand,100,75,100,100,100,Jirachi,100,100,770,Palossand
112,45,55,Archen,74,45,95,95,90,Poliwrath,70,90,62,Poliwrath
50,65,55,Alakazam,175,105,60,40,45,Torchic,70,50,65,Alakazam
35,50,55,Ledian,55,110,100,90,90,Moltres,125,85,166,Ledian
150,140,70,Scizor,65,100,48,66,62,Swirlix,59,57,684,Swirlix
100,115,60,Klinklang,70,85,45,55,30,Staryu,70,55,601,Klinklang
58,57,67,Dedenne,81,67,48,65,44,Squirtle,50,64,702,Dedenne
160,100,150,Slaking,95,65,72,72,101,Aromatisse,99,89,683,Aromatisse
75,70,65,Xatu,95,70,110,130,65,Leafeon,60,65,178,Xatu
80,44,150,Drifblim,90,54,68,72,86,Pyroar,109,66,426,Drifblim
55,30,10,Diglett,35,45,90,90,75,Houndoom,140,90,229,Houndoom
77,72,123,Aurorus,99,92,38,38,75,Chinchou,56,56,699,Aurorus
72,35,50,Sandile,35,35,45,45,50,Skitty,35,35,551,Sandile
20,50,45,Mantyke,60,120,65,110,95,Umbreon,60,130,197,Umbreon
101,53,223,Guzzlord,97,53,105,125,70,Crustle,65,75,799,Guzzlord
100,70,80,Sawsbuck,60,70,112,45,55,Archen,74,45,586,Sawsbuck
100,60,35,Dugtrio,50,70,110,76,85,Trevenant,65,82,709,Trevenant
80,65,70,Girafarig,90,65,70,45,55,Growlithe,70,50,58,Growlithe
90,80,55,Mimikyu,50,105,75,75,78,Dartrix,70,70,778,Mimikyu
65,75,110,Reuniclus,125,85,95,67,75,Magmortar,125,95,467,Magmortar
145,67,72,Greninja,153,71,45,65,80,Grumpig,90,110,658,Greninja
80,70,85,Porygon-Z,135,75,55,65,90,Lunatone,95,85,474,Porygon-Z
100,125,100,Tangrowth,110,50,120,120,90,Donphan,60,60,465,Tangrowth
50,58,62,Litleo,73,54,82,100,80,Meganium,83,100,154,Meganium
85,60,60,Swellow,75,50,69,76,69,Lumineon,69,86,277,Swellow
60,60,60,Mismagius,105,105,50,40,50,Tympole,50,40,429,Mismagius
55,75,70,Vullaby,45,65,125,40,67,Cranidos,30,30,629,Vullaby
45,135,30,Nosepass,45,90,70,40,80,Accelgor,100,60,299,Nosepass
100,72,74,Carnivine,90,72,65,105,110,Mandibuzz,55,95,630,Mandibuzz
95,62,73,Stantler,85,65,60,110,65,Glaceon,130,95,234,Stantler
120,75,80,Toucannon,75,75,88,50,64,Liepard,88,50,510,Liepard
95,125,75,Gliscor,45,75,103,75,100,Shaymin,120,75,472,Gliscor
80,65,65,Herdier,35,65,85,60,60,Combusken,85,60,507,Herdier
85,40,135,Munchlax,40,85,160,110,50,Diancie,160,110,446,Munchlax
78,73,110,Whiscash,76,71,75,75,75,Beheeyem,125,95,340,Whiscash
88,50,64,Liepard,88,50,69,69,60,Brionne,91,81,729,Brionne
80,70,75,Golbat,65,75,48,43,50,Barboach,46,41,339,Barboach
75,90,65,Dragalge,97,123,75,70,50,Scraggy,35,70,691,Dragalge
80,50,80,Grimer,40,50,110,60,88,Gumshoos,55,60,735,Gumshoos
50,55,45,Oddish,75,65,145,150,80,Metagross,105,110,43,Oddish
70,65,80,Tentacruel,80,120,72,78,68,Hippopotas,38,42,449,Hippopotas
110,125,75,Kommo-o,100,105,120,100,90,Palkia,150,120,484,Palkia
50,80,75,Chimecho,95,90,53,47,109,Nihilego,127,131,793,Nihilego
95,95,50,Hitmontop,35,110,100,66,75,Ambipom,60,66,424,Ambipom
70,40,80,Accelgor,100,60,55,65,90,Lunatone,95,85,337,Lunatone
50,50,36,Vanillite,65,60,135,60,110,Excadrill,50,65,582,Vanillite
100,120,80,Latias,140,150,68,64,55,Turtwig,45,55,380,Latias
55,65,90,Lunatone,95,85,40,50,70,Spheal,55,50,337,Lunatone
100,70,90,Goodra,110,150,20,35,55,Smeargle,20,45,706,Goodra
72,90,91,Keldeo,129,90,120,80,80,Glalie,120,80,362,Glalie
125,52,100,Honchkrow,105,52,105,60,60,Zoroark,120,60,430,Honchkrow
75,75,78,Dartrix,70,70,69,69,60,Brionne,91,81,729,Brionne
60,80,90,Oranguru,90,110,67,75,73,Ninetales,81,100,765,Oranguru
59,50,77,Amaura,67,63,100,66,75,Ambipom,60,66,424,Ambipom
105,75,75,Octillery,105,75,70,90,77,Vikavolt,145,75,738,Vikavolt
10,55,20,Magikarp,15,20,100,100,100,Mew,100,100,129,Magikarp
92,108,50,Spiritomb,92,108,100,70,70,Mudbray,45,55,442,Spiritomb
30,55,50,Litwick,65,55,36,38,38,Bunnelby,32,36,659,Bunnelby
40,60,60,Lampent,95,60,38,33,44,Helioptile,61,43,608,Lampent
100,80,79,Tornadus,110,90,85,51,77,Kricketune,55,51,402,Kricketune
129,90,91,Terrakion,72,90,110,80,70,Scyther,55,80,123,Scyther
150,140,70,Scizor,65,100,30,30,40,Wingull,55,30,212,Scizor
70,55,55,Aipom,40,55,136,94,65,Lopunny,54,96,428,Lopunny
62,50,60,Snover,62,60,123,75,100,Braviary,57,75,628,Braviary
95,85,71,Vanilluxe,110,95,110,125,75,Kommo-o,100,105,784,Kommo-o
60,50,60,Deerling,40,50,105,60,60,Zoroark,120,60,571,Zoroark
50,150,50,Carbink,50,150,105,60,65,Primeape,60,70,57,Primeape
82,78,80,Golduck,95,80,98,63,75,Simisage,98,63,55,Golduck
65,60,70,Venomoth,90,75,50,95,85,Togekiss,120,115,468,Togekiss
55,95,65,Corsola,65,95,55,70,40,Klink,45,60,599,Klink
78,73,110,Whiscash,76,71,110,65,160,Snorlax,65,110,340,Whiscash
120,120,100,Dialga,150,100,10,10,255,Blissey,75,135,483,Dialga
70,35,130,Wailmer,70,35,130,80,95,Beartic,70,80,614,Beartic
65,40,45,Litten,60,40,140,65,75,Archeops,112,65,725,Litten
100,70,80,Sawsbuck,60,70,48,66,62,Swirlix,59,57,684,Swirlix
40,70,85,Mantine,80,140,65,65,65,Poliwhirl,50,50,61,Poliwhirl
50,34,90,Drifloon,60,44,68,64,55,Turtwig,45,55,425,Drifloon
33,58,190,Wobbuffet,33,58,90,140,60,Lairon,50,50,202,Wobbuffet
55,42,49,Glameow,42,37,80,90,85,Porygon2,105,95,431,Glameow
80,95,60,Klang,70,85,185,115,80,Heracross,40,105,214,Heracross
80,90,30,Kabuto,55,45,25,25,28,Ralts,45,35,280,Ralts
95,85,65,Qwilfish,55,55,105,85,95,Exeggutor,125,75,211,Qwilfish
110,90,85,Stoutland,45,90,80,70,70,Froslass,80,70,478,Froslass
90,45,61,Ninjask,50,50,82,78,80,Golduck,95,80,55,Golduck
75,105,65,Gligar,35,65,110,120,80,Volcanion,130,90,721,Volcanion
57,40,46,Nidoran♂,40,40,60,110,65,Glaceon,130,95,32,Nidoran♂
105,100,85,Feraligatr,79,83,65,68,78,Florges,112,154,671,Florges
35,30,30,Gastly,100,35,120,100,150,Giratina,120,100,487,Giratina
90,70,70,Mightyena,60,60,95,85,71,Vanilluxe,110,95,584,Vanilluxe
117,184,95,Avalugg,44,46,90,65,68,Gabite,50,55,444,Gabite
89,85,75,Grotle,55,65,150,90,100,Kyogre,180,160,382,Kyogre
60,30,72,Makuhita,20,30,90,120,65,Weezing,85,70,110,Weezing
90,129,91,Cobalion,90,72,117,70,66,Fraxure,40,50,611,Fraxure
145,130,95,Salamence,120,90,110,75,70,Sceptile,145,85,254,Sceptile
45,35,40,Treecko,65,55,65,65,90,Slowpoke,40,40,79,Slowpoke
56,35,30,Rattata,25,35,40,50,55,Frillish,65,85,19,Rattata
110,120,80,Volcanion,130,90,66,44,55,Buneary,44,56,427,Buneary
73,55,62,Fletchinder,56,52,140,70,70,Sharpedo,110,65,662,Fletchinder
65,64,50,Totodile,44,48,45,70,60,Gothorita,75,85,158,Totodile
55,75,70,Vullaby,45,65,75,53,68,Sliggoo,83,113,705,Sliggoo
85,45,35,Doduo,35,35,50,62,50,Trubbish,40,62,84,Doduo
104,71,76,Infernape,104,71,65,60,70,Venomoth,90,75,392,Infernape
30,40,45,Solosis,105,50,80,50,60,Snubbull,40,40,209,Snubbull
93,55,90,Pignite,70,55,30,30,30,Sunkern,30,30,499,Pignite
82,45,60,Krokorok,45,45,65,70,60,Gloom,85,75,552,Krokorok
25,35,60,Spoink,70,80,150,90,100,Kyogre,180,160,325,Spoink
120,120,90,Donphan,60,60,65,40,40,Zorua,80,40,570,Zorua
48,65,44,Squirtle,50,64,40,40,40,Slugma,70,40,7,Squirtle
139,139,107,Buzzwole,53,53,30,30,40,Wingull,55,30,794,Buzzwole
65,65,65,Poliwhirl,50,50,100,70,80,Sawsbuck,60,70,61,Poliwhirl
50,43,45,Fletchling,40,38,115,65,65,Komala,75,95,775,Komala
90,130,100,Relicanth,45,65,50,40,55,Minccino,40,40,572,Minccino
78,135,60,Turtonator,91,85,125,70,75,Azelf,125,70,776,Turtonator
70,70,75,Oricorio,98,70,82,45,60,Krokorok,45,45,552,Krokorok
95,95,90,Poliwrath,70,90,65,60,65,Jolteon,110,95,135,Jolteon
29,45,40,Burmy,29,45,60,60,65,Persian,75,65,412,Burmy
125,52,100,Honchkrow,105,52,55,99,40,Whirlipede,40,79,430,Honchkrow
85,40,135,Munchlax,40,85,110,120,80,Volcanion,130,90,446,Munchlax
130,80,60,Breloom,60,60,78,103,54,Tirtouga,53,45,286,Breloom
30,35,40,Noibat,45,40,85,50,65,Torracat,80,50,714,Noibat
55,35,35,Poochyena,30,30,89,71,83,Xurkitree,173,71,261,Poochyena
90,70,70,Mightyena,60,60,80,100,45,Honedge,35,37,679,Honedge
90,65,68,Gabite,50,55,94,131,74,Ferrothorn,54,116,444,Gabite
64,50,50,Larvitar,45,50,35,30,40,Weedle,20,20,13,Weedle
80,140,65,Skarmory,40,70,45,40,40,Fennekin,62,60,227,Skarmory
100,85,95,Samurott,108,70,110,76,85,Trevenant,65,82,709,Trevenant
75,60,75,Dewott,83,60,85,80,130,Lapras,85,95,131,Lapras
55,95,70,Gothitelle,95,110,92,65,80,Seaking,65,80,576,Gothitelle
30,30,40,Lotad,40,50,60,30,72,Makuhita,20,30,270,Lotad
64,85,35,Clamperl,74,55,81,71,78,Talonflame,74,69,663,Talonflame
25,45,20,Mime Jr.,70,90,29,45,40,Burmy,29,45,412,Burmy
85,50,60,Raichu,95,85,65,65,51,Vanillish,80,75,583,Vanillish
115,60,73,Zangoose,60,60,50,40,50,Tympole,50,40,535,Tympole
55,30,40,Taillow,30,30,134,95,91,Dragonite,100,100,276,Taillow
104,105,55,Huntail,94,75,60,65,85,Volcarona,135,105,367,Huntail
95,95,75,Kingdra,95,95,65,60,70,Venomoth,90,75,230,Kingdra
100,123,80,Venusaur,122,120,100,60,60,Minior,100,60,3,Venusaur
90,129,91,Cobalion,90,72,80,50,80,Grimer,40,50,638,Cobalion
85,40,135,Munchlax,40,85,45,55,30,Staryu,70,55,446,Munchlax
95,100,65,Shelgon,60,50,40,50,55,Frillish,65,85,372,Shelgon
60,70,90,Sealeo,75,70,150,40,65,Beedrill,15,80,364,Sealeo
25,41,37,Kricketot,25,41,100,80,80,Flygon,80,80,401,Kricketot
60,40,40,Spinarak,40,40,60,110,65,Glaceon,130,95,167,Spinarak
65,90,50,Pineco,35,35,53,70,45,Sewaddle,40,60,540,Sewaddle
25,28,50,Cleffa,45,55,95,62,73,Stantler,85,65,234,Stantler
145,130,95,Salamence,120,90,55,75,70,Vullaby,45,65,629,Vullaby
64,60,68,Salazzle,111,60,105,100,85,Feraligatr,79,83,758,Salazzle
87,63,75,Swanna,87,63,90,72,91,Virizion,90,129,581,Swanna
30,30,60,Hoothoot,36,56,160,110,50,Diancie,160,110,163,Hoothoot
145,150,80,Metagross,105,110,55,30,10,Diglett,35,45,376,Metagross
62,80,60,Bayleef,63,80,82,62,67,Pancham,46,48,674,Pancham
105,65,80,Victreebel,100,70,65,70,60,Gloom,85,75,71,Victreebel
83,57,65,Electabuzz,95,85,60,70,90,Sealeo,75,70,125,Electabuzz
117,184,95,Avalugg,44,46,136,94,65,Lopunny,54,96,428,Lopunny
90,45,1,Shedinja,30,30,55,45,69,Foongus,55,55,590,Foongus
100,45,45,Trapinch,45,45,60,60,60,Misdreavus,85,85,200,Misdreavus
5,5,100,Happiny,15,65,36,38,38,Bunnelby,32,36,659,Bunnelby
85,75,70,Tapu Lele,130,115,78,103,54,Tirtouga,53,45,564,Tirtouga
65,65,51,Vanillish,80,75,55,65,90,Lunatone,95,85,583,Vanillish
80,105,95,Miltank,40,70,70,40,40,Riolu,35,40,241,Miltank
100,100,100,Mew,100,100,91,63,104,Exploud,91,73,151,Mew
90,90,75,Houndoom,140,90,45,70,60,Gothorita,75,85,229,Houndoom
85,65,68,Gardevoir,165,135,100,85,60,Medicham,80,85,308,Medicham
100,62,123,Gogoat,97,81,55,99,40,Whirlipede,40,79,544,Whirlipede
110,80,90,Arcanine,100,80,92,75,78,Hawlucha,74,63,59,Arcanine
80,95,75,Bellossom,90,100,40,35,40,Tentacool,50,100,72,Tentacool
20,35,55,Smeargle,20,45,100,100,100,Manaphy,100,100,490,Manaphy
70,80,85,Noivern,97,80,75,95,75,Serperior,75,95,715,Noivern
55,52,62,Heliolisk,109,94,29,131,43,Cosmoem,29,131,695,Heliolisk
65,48,66,Skiddo,62,57,55,30,40,Starly,30,30,672,Skiddo
60,125,70,Omastar,115,70,90,90,70,Darkrai,135,90,491,Darkrai
89,77,58,Tyrunt,45,45,90,72,91,Virizion,90,129,696,Tyrunt
45,50,55,Skiploom,45,65,72,78,68,Hippopotas,38,42,449,Hippopotas
120,90,100,Passimian,40,60,95,105,90,Ampharos,165,110,766,Passimian
84,78,78,Typhlosion,109,85,125,100,75,Armaldo,70,80,157,Typhlosion
85,69,60,Watchog,60,69,100,85,120,Throh,30,85,538,Throh
120,79,80,Luxray,95,79,72,78,68,Hippopotas,38,42,405,Luxray
77,62,62,Tranquill,50,42,130,80,95,Beartic,70,80,614,Beartic
36,38,38,Bunnelby,32,36,30,55,50,Litwick,65,55,659,Bunnelby
100,85,120,Throh,30,85,150,60,65,Absol,115,60,538,Throh
65,45,76,Chatot,92,42,95,85,65,Qwilfish,55,55,441,Chatot
74,50,59,Golett,35,50,115,65,65,Komala,75,95,622,Golett
57,40,46,Nidoran♂,40,40,120,120,90,Donphan,60,60,32,Nidoran♂
135,105,70,Escavalier,60,105,130,80,95,Beartic,70,80,614,Beartic
57,40,46,Nidoran♂,40,40,100,85,120,Throh,30,85,32,Nidoran♂
52,48,50,Psyduck,65,50,110,75,70,Sceptile,145,85,254,Sceptile
92,65,80,Seaking,65,80,68,72,86,Pyroar,109,66,119,Seaking
35,55,40,Morelull,65,75,89,71,83,Xurkitree,173,71,796,Xurkitree
100,70,80,Sawsbuck,60,70,30,38,42,Bounsweet,30,38,761,Bounsweet
101,103,97,Celesteela,107,101,125,80,120,Bewear,55,60,797,Celesteela
120,100,100,Reshiram,150,120,55,45,45,Delibird,65,45,643,Reshiram
76,64,85,Furret,45,55,75,50,55,Staravia,40,40,397,Staravia
45,35,40,Treecko,65,55,120,65,70,Weavile,45,85,252,Treecko
55,52,62,Heliolisk,109,94,60,60,60,Spinda,60,60,327,Spinda
115,65,65,Komala,75,95,55,40,35,Tynamo,45,40,602,Tynamo
90,115,65,Scrafty,45,115,55,30,40,Starly,30,30,560,Scrafty
30,50,45,Chingling,65,50,107,101,97,Necrozma,127,89,800,Necrozma
45,90,31,Nincada,30,30,95,55,55,Sneasel,35,75,215,Sneasel
63,45,65,Tepig,45,45,20,65,35,Togepi,40,65,498,Tepig
64,50,50,Larvitar,45,50,60,30,45,Houndour,80,50,228,Houndour
100,70,80,Sawsbuck,60,70,40,85,50,Shelmet,40,65,616,Shelmet
110,75,70,Sceptile,145,85,58,80,72,Sigilyph,103,80,254,Sceptile
45,65,40,Mr. Mime,100,120,50,50,50,Snorunt,50,50,361,Snorunt
120,120,120,Arceus,120,120,53,48,50,Panpour,53,48,493,Arceus
90,45,61,Ninjask,50,50,53,48,50,Panpour,53,48,291,Ninjask
63,90,55,Swadloon,50,80,75,90,50,Sandshrew,10,35,541,Swadloon
90,50,65,Weepinbell,85,45,45,80,60,Shiinotic,90,100,70,Weepinbell
94,131,74,Ferrothorn,54,116,101,53,223,Guzzlord,97,53,799,Guzzlord
30,38,42,Bounsweet,30,38,60,45,50,Roselia,100,80,315,Roselia
105,79,50,Hitmonchan,35,110,145,88,70,Lucario,140,70,448,Lucario
60,60,50,Skrelp,60,60,10,55,20,Magikarp,15,20,690,Skrelp
110,76,85,Trevenant,65,82,90,20,45,Carvanha,65,20,709,Trevenant
100,95,75,Tauros,40,70,105,60,60,Zoroark,120,60,571,Zoroark
50,70,60,Dustox,50,90,45,55,65,Seel,45,70,269,Dustox
100,80,80,Flygon,80,80,60,70,90,Sealeo,75,70,364,Sealeo
45,65,40,Mr. Mime,100,120,80,50,60,Teddiursa,50,50,216,Teddiursa
33,58,190,Wobbuffet,33,58,55,80,40,Beldum,35,60,202,Wobbuffet
73,55,62,Fletchinder,56,52,55,45,69,Foongus,55,55,590,Foongus
90,110,70,Drapion,60,75,85,50,55,Trumbeak,40,50,732,Trumbeak
84,65,61,Dragonair,70,70,85,95,110,Lickilicky,80,95,463,Lickilicky
75,100,60,Metang,55,80,85,49,60,Luxio,60,49,375,Metang
120,100,90,Palkia,150,120,62,63,60,Ivysaur,80,80,484,Palkia
110,76,85,Trevenant,65,82,125,40,67,Cranidos,30,30,709,Trevenant
70,40,40,Riolu,35,40,80,90,30,Kabuto,55,45,447,Riolu
36,38,38,Bunnelby,32,36,66,70,59,Pumpkaboo,44,55,710,Pumpkaboo
80,50,60,Teddiursa,50,50,120,100,100,Reshiram,150,120,643,Reshiram
45,55,65,Seel,45,70,70,61,78,Linoone,50,61,264,Linoone
80,50,80,Grimer,40,50,105,100,85,Feraligatr,79,83,160,Feraligatr
67,75,73,Ninetales,81,100,70,45,140,Wigglytuff,85,50,40,Wigglytuff
90,45,61,Ninjask,50,50,55,42,49,Glameow,42,37,431,Glameow
73,70,85,Hypno,73,115,145,90,89,Landorus,105,80,645,Landorus
100,123,80,Venusaur,122,120,90,140,75,Forretress,60,60,205,Forretress
88,50,64,Liepard,88,50,100,80,80,Flygon,80,80,330,Flygon
65,95,55,Seadra,95,45,45,50,55,Skiploom,45,65,117,Seadra
85,70,45,Pawniard,40,40,48,65,44,Squirtle,50,64,7,Squirtle
40,48,52,Steenee,40,48,55,55,68,Rowlet,50,50,722,Rowlet
20,15,25,Abra,105,55,85,50,55,Trumbeak,40,50,732,Trumbeak
110,150,59,Doublade,45,49,110,95,95,Bouffalant,40,95,680,Doublade
147,90,76,Haxorus,60,70,125,100,75,Armaldo,70,80,348,Armaldo
104,105,55,Huntail,94,75,49,65,45,Chikorita,49,65,367,Huntail
78,103,54,Tirtouga,53,45,100,115,70,Sudowoodo,30,65,185,Sudowoodo
45,40,40,Fennekin,62,60,80,80,80,Phione,80,80,489,Phione
110,120,80,Volcanion,130,90,105,75,75,Octillery,105,75,721,Volcanion
60,75,60,Servine,60,75,52,50,80,Vivillon,90,50,666,Vivillon
55,40,35,Tynamo,45,40,50,90,40,Skorupi,30,55,451,Skorupi
40,55,40,Baltoy,40,70,90,65,65,Fearow,61,61,343,Baltoy
57,55,67,Swoobat,77,55,10,10,255,Blissey,75,135,528,Swoobat
60,50,60,Deerling,40,50,97,66,85,Heatmor,105,66,631,Heatmor
120,130,80,Golem,55,65,123,75,100,Braviary,57,75,628,Braviary
45,160,35,Onix,30,45,75,50,55,Staravia,40,40,397,Staravia
54,53,53,Inkay,37,46,20,15,25,Abra,105,55,63,Abra
30,30,60,Hoothoot,36,56,110,76,85,Trevenant,65,82,163,Hoothoot
55,65,90,Lunatone,95,85,115,65,65,Komala,75,95,337,Lunatone
109,105,95,Torterra,75,85,70,70,100,Dunsparce,65,65,206,Dunsparce
30,15,45,Smoochum,85,65,45,135,30,Nosepass,45,90,299,Nosepass
65,85,50,Dwebble,35,35,57,55,67,Swoobat,77,55,557,Dwebble
160,60,80,Hoopa,170,130,55,99,40,Whirlipede,40,79,544,Whirlipede
30,35,40,Budew,50,70,65,80,60,Gengar,170,95,406,Budew
82,45,60,Krokorok,45,45,64,58,58,Quilava,80,65,552,Krokorok
40,70,30,Horsea,70,25,65,105,110,Mandibuzz,55,95,116,Horsea
55,90,60,Chandelure,145,90,185,115,80,Heracross,40,105,214,Heracross
105,90,70,Lurantis,80,90,70,70,100,Dunsparce,65,65,206,Dunsparce
50,58,62,Litleo,73,54,92,87,90,Nidoqueen,75,85,31,Nidoqueen
51,23,64,Whismur,51,23,110,150,59,Doublade,45,49,293,Whismur
61,40,48,Croagunk,61,40,80,80,65,Croconaw,59,63,159,Croconaw
170,115,108,Garchomp,120,95,10,230,20,Shuckle,10,230,213,Shuckle
48,48,48,Ditto,48,48,60,45,45,Lillipup,25,45,132,Ditto
27,60,40,Cottonee,37,50,85,60,79,Bibarel,55,60,546,Cottonee
98,63,75,Simisage,98,63,70,48,43,Phantump,50,60,708,Phantump
98,63,75,Simisage,98,63,105,60,65,Primeape,60,70,512,Simisage
110,75,70,Sceptile,145,85,107,75,78,Decidueye,100,100,724,Decidueye
92,65,70,Basculin,80,55,90,65,65,Fearow,61,61,550,Basculin
45,45,55,Wooper,25,25,53,47,109,Nihilego,127,131,793,Nihilego
80,35,40,Mankey,35,45,52,60,78,Spritzee,63,65,682,Spritzee
60,110,65,Glaceon,130,95,117,184,95,Avalugg,44,46,713,Avalugg
52,48,50,Psyduck,65,50,64,50,50,Larvitar,45,50,246,Larvitar
135,60,110,Excadrill,50,65,40,50,70,Spheal,55,50,530,Excadrill
80,50,60,Snubbull,40,40,65,40,40,Zorua,80,40,570,Zorua
125,100,105,Kangaskhan,60,100,50,45,40,Natu,70,45,177,Natu
